"","gbifID","species","locality"
"6963",1954609792,"Tripolium pannonicum","Rottumerplaat"
"6964",1954219390,"Limonium vulgare","Rottumerplaat"
"6965",1954219384,"Ligustrum vulgare","Rottumerplaat"
"6966",1954219176,"","Rottumerplaat"
"6967",1954219061,"Armeria maritima","Rottumerplaat"
"6968",1954219019,"Schoenus nigricans","Rottumerplaat"
"6969",1954219011,"Juncus maritimus","Rottumerplaat"
"6970",1954218738,"Sedum acre","Rottumerplaat"
"6971",1954218286,"","Rottumerplaat"
"6972",1953029605,"Asparagus officinalis","Rottumerplaat"
"6973",1953029469,"Armeria maritima","Rottumerplaat"
"6974",1952802237,"Eryngium maritimum","Rottumerplaat"
"6975",1952802119,"Schoenus nigricans","Rottumerplaat"
"6976",1952801727,"Schoenus nigricans","Rottumerplaat"
"6977",1952801576,"Linum catharticum","Rottumerplaat"
"6978",1952801502,"Schoenus nigricans","Rottumerplaat"
"6979",1952715901,"Zostera noltii","Rottumerplaat"
"6980",1952582261,"Eryngium maritimum","Rottumerplaat"
"6981",1952043911,"Lycium barbarum","Rottumerplaat"
"6982",1952043851,"Lycium barbarum","Rottumerplaat"
"6983",1952043820,"Lycium barbarum","Rottumerplaat"
"6984",1952043682,"Lycium barbarum","Rottumerplaat"
"6985",1952039085,"Argentina anserina","Rottumerplaat"
"6986",1952039083,"Asparagus officinalis","Rottumerplaat"
"6987",1952038960,"Lycium barbarum","Rottumerplaat"
"6988",1950981879,"Lycium barbarum","Rottumerplaat"
"6989",4410934442,"Atriplex littoralis","Rottumeroog"
"6990",4410925203,"","Rottumeroog"
"6991",4410921592,"","Rottumeroog"
"6992",4410908513,"Odontites vernus","Rottumeroog"
"6993",4410900100,"Honckenya peploides","Rottumeroog"
"6994",4410890406,"Leymus arenarius","Rottumeroog"
"6995",4410887352,"Atriplex littoralis","Rottumeroog"
"6996",4410877468,"Limonium vulgare","Rottumeroog"
"6997",4410867252,"Oenothera oakesiana","Rottumeroog"
"6998",4410848363,"Raphanus raphanistrum","Rottumeroog"
"6999",4410845747,"Descurainia sophia","Rottumeroog"
"7000",4410829503,"Artemisia maritima","Rottumeroog"
"7001",4410786269,"","Rottumeroog"
"7002",4410772026,"Limonium vulgare","Rottumeroog"
"7003",4410769084,"Spergularia media","Rottumeroog"
"7004",4410755205,"","Rottumeroog"
"7005",4410754885,"Limonium vulgare","Rottumeroog"
"7006",4410747893,"","Rottumeroog"
"7007",4410696651,"Odontites vernus","Rottumeroog"
"7008",4410686543,"","Rottumeroog"
"7009",4410683373,"Euphorbia paralias","Rottumeroog"
"7010",4410681498,"Euphorbia paralias","Rottumeroog"
"7011",4410668526,"Eryngium maritimum","Rottumeroog"
"7012",4410665776,"Artemisia maritima","Rottumeroog"
"7013",4410660548,"Linaria vulgaris","Rottumeroog"
"7014",4410657648,"Cakile maritima","Rottumeroog"
"7015",4410639655,"Spergularia media","Rottumeroog"
"7016",4410609254,"Linaria vulgaris","Rottumeroog"
"7017",4410594463,"Saponaria officinalis","Rottumeroog"
"7018",4410593683,"Cakile maritima","Rottumeroog"
"7019",4410559255,"Sedum acre","Rottumeroog"
"7020",4410543683,"Euphorbia paralias","Rottumeroog"
"7021",4410530324,"Linaria vulgaris","Rottumeroog"
"7022",4410530318,"Limonium vulgare","Rottumeroog"
"7023",4410523706,"Viola tricolor","Rottumeroog"
"7024",4410519582,"Jacobaea vulgaris","Rottumeroog"
"7025",4410519530,"Calamagrostis arenaria","Rottumeroog"
"7026",4410518695,"Honckenya peploides","Rottumeroog"
"7027",4410513207,"Plantago maritima","Rottumeroog"
"7028",4410510261,"Tripolium pannonicum","Rottumeroog"
"7029",4410508470,"Limonium vulgare","Rottumeroog"
"7030",4410507298,"Sporobolus anglicus","Rottumeroog"
"7031",4410500300,"Cirsium vulgare","Rottumeroog"
"7032",4410495496,"Artemisia maritima","Rottumeroog"
"7033",4410489628,"Eryngium maritimum","Rottumeroog"
"7034",4410488435,"","Rottumeroog"
"7035",4410486439,"Salicornia procumbens","Rottumeroog"
"7036",4410484343,"Suaeda maritima","Rottumeroog"
"7037",4410473002,"Suaeda maritima","Rottumeroog"
"7038",4410467884,"Artemisia maritima","Rottumeroog"
"7039",4410441796,"Fallopia convolvulus","Rottumeroog"
"7040",4410440657,"Centaurium littorale","Rottumeroog"
"7041",4410425479,"Euphorbia paralias","Rottumeroog"
"7042",4410424455,"Sedum acre","Rottumeroog"
"7043",4410422577,"","Rottumeroog"
"7044",4410417579,"Euphorbia paralias","Rottumeroog"
"7045",4410416934,"Oenothera oakesiana","Rottumeroog"
"7046",4410415205,"Armeria maritima","Rottumeroog"
"7047",4410376684,"Sedum acre","Rottumeroog"
"7048",4410372033,"Sedum acre","Rottumeroog"
"7049",4410349177,"Eryngium maritimum","Rottumeroog"
"7050",4410332887,"Juncus maritimus","Rottumeroog"
"7051",4410327721,"Eryngium maritimum","Rottumeroog"
"7052",4410305032,"Salix repens","Rottumeroog"
"7053",4410294735,"Arenaria serpyllifolia","Rottumeroog"
"7054",4410291138,"","Rottumeroog"
"7055",4410256317,"Centaurium littorale","Rottumeroog"
"7056",4410238445,"Sedum acre","Rottumeroog"
"7057",4410236559,"Convolvulus sepium","Rottumeroog"
"7058",4410207040,"Sedum acre","Rottumeroog"
"7059",4410194165,"Eryngium maritimum","Rottumeroog"
"7060",4410178734,"Bolboschoenus maritimus","Rottumeroog"
"7061",4410172876,"Senecio inaequidens","Rottumeroog"
"7062",4410138219,"Artemisia maritima","Rottumeroog"
"7063",4410100600,"Euphorbia paralias","Rottumeroog"
"7064",4410070720,"Limonium vulgare","Rottumeroog"
"7065",4410054040,"Eryngium maritimum","Rottumeroog"
"7066",4410006844,"Viola tricolor","Rottumeroog"
"7067",4409993880,"Viola tricolor","Rottumeroog"
"7068",4409909370,"Trifolium repens","Rottumeroog"
"7069",4409895933,"Euphorbia paralias","Rottumeroog"
"7070",4409889677,"Odontites vernus","Rottumeroog"
"7071",4409865935,"Centaurium littorale","Rottumeroog"
"7072",4409855490,"Euphorbia paralias","Rottumeroog"
"7073",4409854979,"Eryngium maritimum","Rottumeroog"
"7074",4409837580,"Viola tricolor","Rottumeroog"
"7075",4409815387,"Cakile maritima","Rottumeroog"
"7076",4409802774,"Eryngium maritimum","Rottumeroog"
"7077",4409798514,"Eryngium maritimum","Rottumeroog"
"7078",4409771731,"Sedum acre","Rottumeroog"
"7079",4409767514,"","Rottumeroog"
"7080",4409689908,"Viola tricolor","Rottumeroog"
"7081",4409597500,"Eryngium maritimum","Rottumeroog"
"7082",4409504080,"Hennediella heimii","Rottumeroog"
"7083",4409490713,"Euphorbia paralias","Rottumeroog"
"7084",4409485148,"Eryngium maritimum","Rottumeroog"
"7085",4409479850,"Eryngium maritimum","Rottumeroog"
"7086",4409477770,"Eryngium maritimum","Rottumeroog"
"7087",4409438561,"Tripolium pannonicum","Rottumeroog"
"7088",4409431541,"Linaria vulgaris","Rottumeroog"
"7089",4409430286,"Sagina nodosa","Rottumeroog"
"7090",4409430082,"Elymus repens","Rottumeroog"
"7091",4409419838,"","Rottumeroog"
"7092",4409397505,"Sedum acre","Rottumeroog"
"7093",4409385456,"Cakile maritima","Rottumeroog"
"7094",4409379701,"Eryngium maritimum","Rottumeroog"
"7095",4409327308,"Limonium vulgare","Rottumeroog"
"7096",4409318338,"Sedum acre","Rottumeroog"
"7097",4409305528,"Euphorbia paralias","Rottumeroog"
"7098",4409268675,"Suaeda maritima","Rottumeroog"
"7099",4409266339,"Viola tricolor","Rottumeroog"
"7100",4409258922,"Lamium purpureum","Rottumeroog"
"7101",4409188377,"Cakile maritima","Rottumeroog"
"7102",4408987946,"Euphorbia paralias","Rottumeroog"
"7103",4408982009,"Viola tricolor","Rottumeroog"
"7104",4408969939,"Euphorbia paralias","Rottumeroog"
"7105",4408930132,"Honckenya peploides","Rottumeroog"
"7106",4408912983,"Bromus hordeaceus","Rottumeroog"
"7107",4408880174,"Viola tricolor","Rottumeroog"
"7108",4408875791,"Eryngium maritimum","Rottumeroog"
"7109",4408838830,"Leymus arenarius","Rottumeroog"
"7110",4408784271,"Eryngium maritimum","Rottumeroog"
"7111",4408706463,"Eryngium maritimum","Rottumeroog"
"7112",4408660723,"Eryngium maritimum","Rottumeroog"
"7113",4408659397,"Hieracium umbellatum","Rottumeroog"
"7114",4408652186,"Eryngium maritimum","Rottumeroog"
"7115",4408610218,"Eryngium maritimum","Rottumeroog"
"7116",4408516400,"Armeria maritima","Rottumeroog"
"7117",4408482755,"","Rottumeroog"
"7118",4408478100,"Eryngium maritimum","Rottumeroog"
"7119",4408438022,"Eryngium maritimum","Rottumeroog"
"7120",4408417123,"Lotus corniculatus","Rottumeroog"
"7121",4408415067,"Viola tricolor","Rottumeroog"
"7122",4408410082,"Euphorbia paralias","Rottumeroog"
"7123",4408395949,"Sambucus nigra","Rottumeroog"
"7124",4408304254,"Ononis spinosa","Rottumeroog"
"7125",4408225761,"","Rottumeroog"
"7126",4408197329,"Jacobaea vulgaris","Rottumeroog"
"7127",4160846053,"","Rottumeroog"
"7128",4160837473,"Cakile maritima","Rottumeroog"
"7129",4160564604,"Senecio inaequidens","Rottumeroog"
"7130",4160481032,"Viola tricolor","Rottumeroog"
"7131",4160480406,"Lycium barbarum","Rottumeroog"
"7132",4160464721,"Tripleurospermum maritimum","Rottumeroog"
"7133",4160439179,"Eryngium maritimum","Rottumeroog"
"7134",4160386875,"Beta vulgaris","Rottumeroog"
"7135",4160358309,"Cochlearia danica","Rottumeroog"
"7136",4160145145,"Euphorbia paralias","Rottumeroog"
"7137",4160079186,"Euphorbia paralias","Rottumeroog"
"7138",4159950097,"Euphorbia paralias","Rottumeroog"
"7139",4159918351,"Senecio inaequidens","Rottumeroog"
"7140",4159874779,"Lysimachia maritima","Rottumeroog"
"7141",4159427789,"Sonchus arvensis","Rottumeroog"
"7142",4159410672,"Spergularia media","Rottumeroog"
"7143",4159111531,"Odontites vernus","Rottumeroog"
"7144",4158744464,"Odontites vernus","Rottumeroog"
"7145",4158718416,"Claytonia perfoliata","Rottumeroog"
"7146",4158674912,"Cochlearia danica","Rottumeroog"
"7147",4158376821,"Valerianella locusta","Rottumeroog"
"7148",4158353599,"Salix repens","Rottumeroog"
"7149",4158288239,"Lamium hybridum","Rottumeroog"
"7150",4158260461,"Honckenya peploides","Rottumeroog"
"7151",4157855523,"Lepidium draba","Rottumeroog"
"7152",4157755877,"Viola tricolor","Rottumeroog"
"7153",4157715674,"Armeria maritima","Rottumeroog"
"7154",4156519886,"Funaria hygrometrica","Rottumeroog"
"7155",4156448216,"Odontites vernus","Rottumeroog"
"7156",4156354095,"Cerastium diffusum","Rottumeroog"
"7157",4156321422,"Viola tricolor","Rottumeroog"
"7158",4156143565,"Viola tricolor","Rottumeroog"
"7159",4156071333,"Rosa rugosa","Rottumeroog"
"7160",4155982922,"Tripleurospermum maritimum","Rottumeroog"
"7161",4155821974,"","Rottumeroog"
"7162",4155762177,"Armeria maritima","Rottumeroog"
"7163",4057425653,"Odontites vernus","Rottumeroog"
"7164",4057013395,"Centaurium littorale","Rottumeroog"
"7165",4056918471,"","Rottumeroog"
"7166",4056820461,"Centaurium littorale","Rottumeroog"
"7167",4056748337,"","Rottumeroog"
"7168",4056713206,"Atriplex littoralis","Rottumeroog"
"7169",4056656853,"Sagina nodosa","Rottumeroog"
"7170",4056637813,"Armeria maritima","Rottumeroog"
"7171",4056573777,"","Rottumeroog"
"7172",4056565810,"Salicornia europaea","Rottumeroog"
"7173",4056560105,"Salicornia europaea","Rottumeroog"
"7174",4056497201,"Atriplex littoralis","Rottumeroog"
"7175",4056455873,"Armeria maritima","Rottumeroog"
"7176",4056437511,"Sagina nodosa","Rottumeroog"
"7177",4056415193,"Chamaenerion angustifolium","Rottumeroog"
"7178",4056391305,"Epilobium roseum","Rottumeroog"
"7179",4056307080,"Salicornia europaea","Rottumeroog"
"7180",4056188693,"Sonchus arvensis","Rottumeroog"
"7181",4056033802,"Hennediella heimii","Rottumeroog"
"7182",3997740387,"Armeria maritima","Rottumeroog"
"7183",3997737520,"Thinopyrum junceum","Rottumeroog"
"7184",3997708153,"","Rottumeroog"
"7185",3997708081,"","Rottumeroog"
"7186",3997701241,"","Rottumeroog"
"7187",3997675506,"Euphorbia paralias","Rottumeroog"
"7188",3997675500,"Linaria vulgaris","Rottumeroog"
"7189",3997632759,"Limonium vulgare","Rottumeroog"
"7190",3997631021,"Salsola kali","Rottumeroog"
"7191",3997623774,"Limonium vulgare","Rottumeroog"
"7192",3997622376,"Artemisia maritima","Rottumeroog"
"7193",3997622334,"Salicornia europaea","Rottumeroog"
"7194",3997622333,"","Rottumeroog"
"7195",3997620951,"Calamagrostis arenaria","Rottumeroog"
"7196",3997620705,"Eryngium maritimum","Rottumeroog"
"7197",3997602283,"Lysimachia maritima","Rottumeroog"
"7198",3997570545,"Sporobolus anglicus","Rottumeroog"
"7199",3997566344,"Calamagrostis arenaria","Rottumeroog"
"7200",3997554934,"Armeria maritima","Rottumeroog"
"7201",3997540444,"Eryngium maritimum","Rottumeroog"
"7202",3997534483,"Artemisia maritima","Rottumeroog"
"7203",3997531630,"Artemisia maritima","Rottumeroog"
"7204",3997514689,"Tripolium pannonicum","Rottumeroog"
"7205",3997513752,"Cakile maritima","Rottumeroog"
"7206",3997506246,"Sonchus arvensis","Rottumeroog"
"7207",3997497442,"Tripolium pannonicum","Rottumeroog"
"7208",3997492027,"Cakile maritima","Rottumeroog"
"7209",3997491469,"Cakile maritima","Rottumeroog"
"7210",3997484880,"Plantago maritima","Rottumeroog"
"7211",3997480625,"Oenothera oakesiana","Rottumeroog"
"7212",3997456304,"Salsola kali","Rottumeroog"
"7213",3997452650,"","Rottumeroog"
"7214",3997438716,"Limonium vulgare","Rottumeroog"
"7215",3997435029,"Juncus maritimus","Rottumeroog"
"7216",3997409686,"Honckenya peploides","Rottumeroog"
"7217",3997408882,"Sporobolus anglicus","Rottumeroog"
"7218",3997401412,"","Rottumeroog"
"7219",3997398427,"Eryngium maritimum","Rottumeroog"
"7220",3997396132,"Cakile maritima","Rottumeroog"
"7221",3997396090,"Cakile maritima","Rottumeroog"
"7222",3997385506,"","Rottumeroog"
"7223",3997374587,"Salicornia europaea","Rottumeroog"
"7224",3997357158,"Cakile maritima","Rottumeroog"
"7225",3997348685,"Salsola kali","Rottumeroog"
"7226",3997340115,"","Rottumeroog"
"7227",3997312139,"Lysimachia maritima","Rottumeroog"
"7228",3997301290,"Honckenya peploides","Rottumeroog"
"7229",3997300947,"Carex extensa","Rottumeroog"
"7230",3997293188,"Hippophae rhamnoides","Rottumeroog"
"7231",3997285671,"Suaeda maritima","Rottumeroog"
"7232",3997278246,"Honckenya peploides","Rottumeroog"
"7233",3997269363,"Honckenya peploides","Rottumeroog"
"7234",3997266988,"","Rottumeroog"
"7235",3997253310,"Capsella bursa-pastoris","Rottumeroog"
"7236",3997253309,"Agrostis stolonifera","Rottumeroog"
"7237",3997211507,"Elymus athericus","Rottumeroog"
"7238",3997209259,"Calamagrostis arenaria","Rottumeroog"
"7239",3997204732,"Limonium vulgare","Rottumeroog"
"7240",3997203496,"Honckenya peploides","Rottumeroog"
"7241",3997157244,"Descurainia sophia","Rottumeroog"
"7242",3997133768,"Eryngium maritimum","Rottumeroog"
"7243",3997129303,"Limonium vulgare","Rottumeroog"
"7244",3997123721,"Oenothera oakesiana","Rottumeroog"
"7245",3997108691,"Honckenya peploides","Rottumeroog"
"7246",3997094523,"Hippophae rhamnoides","Rottumeroog"
"7247",3997089365,"Suaeda maritima","Rottumeroog"
"7248",3997083908,"Sporobolus anglicus","Rottumeroog"
"7249",3997082653,"Erigeron canadensis","Rottumeroog"
"7250",3997077209,"Armeria maritima","Rottumeroog"
"7251",3997058329,"Artemisia maritima","Rottumeroog"
"7252",3997056508,"Solanum dulcamara","Rottumeroog"
"7253",3997050884,"Salsola kali","Rottumeroog"
"7254",3997030000,"Limonium vulgare","Rottumeroog"
"7255",3997005239,"Artemisia maritima","Rottumeroog"
"7256",3997004988,"Calamagrostis arenaria","Rottumeroog"
"7257",3997004961,"Sporobolus anglicus","Rottumeroog"
"7258",3996999561,"Limonium vulgare","Rottumeroog"
"7259",3996993665,"Cakile maritima","Rottumeroog"
"7260",3996993660,"Artemisia maritima","Rottumeroog"
"7261",3996976974,"Tripolium pannonicum","Rottumeroog"
"7262",3996961560,"","Rottumeroog"
"7263",3996895201,"Leymus arenarius","Rottumeroog"
"7264",3996879791,"Cakile maritima","Rottumeroog"
"7265",3996864564,"Juncus maritimus","Rottumeroog"
"7266",3996857934,"Atriplex littoralis","Rottumeroog"
"7267",3996849445,"Triglochin maritima","Rottumeroog"
"7268",3996848618,"Tripolium pannonicum","Rottumeroog"
"7269",3996833757,"Suaeda maritima","Rottumeroog"
"7270",3996826610,"Cakile maritima","Rottumeroog"
"7271",3996799373,"Limonium vulgare","Rottumeroog"
"7272",3996796756,"Eryngium maritimum","Rottumeroog"
"7273",3996796037,"","Rottumeroog"
"7274",3996782043,"Cakile maritima","Rottumeroog"
"7275",3996766683,"Limonium vulgare","Rottumeroog"
"7276",3996750110,"Salsola kali","Rottumeroog"
"7277",3996737247,"","Rottumeroog"
"7278",3996733230,"Suaeda maritima","Rottumeroog"
"7279",3996657118,"Spergularia media","Rottumeroog"
"7280",3996626922,"Juncus maritimus","Rottumeroog"
"7281",3996592459,"Armeria maritima","Rottumeroog"
"7282",3996571401,"Chenopodium album","Rottumeroog"
"7283",3996532779,"Cakile maritima","Rottumeroog"
"7284",3996514216,"Tripolium pannonicum","Rottumeroog"
"7285",3996513917,"Artemisia maritima","Rottumeroog"
"7286",3996503627,"Tanacetum vulgare","Rottumeroog"
"7287",3996500539,"Cakile maritima","Rottumeroog"
"7288",3996496666,"Geranium molle","Rottumeroog"
"7289",3996490264,"Hippophae rhamnoides","Rottumeroog"
"7290",3996482459,"Lycium barbarum","Rottumeroog"
"7291",3996480129,"","Rottumeroog"
"7292",3996480123,"Argentina anserina","Rottumeroog"
"7293",3996447286,"Ligustrum vulgare","Rottumeroog"
"7294",3996439385,"Tripolium pannonicum","Rottumeroog"
"7295",3996437296,"Vicia hirsuta","Rottumeroog"
"7296",3996430533,"Linaria vulgaris","Rottumeroog"
"7297",3996420296,"Senecio inaequidens","Rottumeroog"
"7298",3996420295,"Cakile maritima","Rottumeroog"
"7299",3996417435,"","Rottumeroog"
"7300",3996414446,"Eryngium maritimum","Rottumeroog"
"7301",3996387181,"","Rottumeroog"
"7302",3996386890,"Limonium vulgare","Rottumeroog"
"7303",3996313679,"Tripolium pannonicum","Rottumeroog"
"7304",3996298220,"","Rottumeroog"
"7305",3996268571,"Solanum nigrum","Rottumeroog"
"7306",3996267776,"Artemisia maritima","Rottumeroog"
"7307",3996234074,"Sonchus oleraceus","Rottumeroog"
"7308",3996232005,"Limonium vulgare","Rottumeroog"
"7309",3996170443,"Tripolium pannonicum","Rottumeroog"
"7310",3996169697,"Salicornia europaea","Rottumeroog"
"7311",3996169696,"Cakile maritima","Rottumeroog"
"7312",3996152598,"Suaeda maritima","Rottumeroog"
"7313",3996126778,"","Rottumeroog"
"7314",3996111752,"Cakile maritima","Rottumeroog"
"7315",3996104298,"Echinochloa crus-galli","Rottumeroog"
"7316",3996099744,"Salsola kali","Rottumeroog"
"7317",3996097514,"Honckenya peploides","Rottumeroog"
"7318",3996080549,"Salsola kali","Rottumeroog"
"7319",3996065424,"Sedum acre","Rottumeroog"
"7320",3996058135,"Chenopodium album","Rottumeroog"
"7321",3996054640,"Senecio inaequidens","Rottumeroog"
"7322",3996052326,"","Rottumeroog"
"7323",3995971783,"Carex extensa","Rottumeroog"
"7324",3995963225,"Honckenya peploides","Rottumeroog"
"7325",3995950330,"Eryngium maritimum","Rottumeroog"
"7326",3995944319,"Limonium vulgare","Rottumeroog"
"7327",3995923713,"","Rottumeroog"
"7328",3995914713,"Eryngium maritimum","Rottumeroog"
"7329",3995904556,"","Rottumeroog"
"7330",3995900435,"Eryngium maritimum","Rottumeroog"
"7331",3995879311,"Artemisia maritima","Rottumeroog"
"7332",3995877001,"Cakile maritima","Rottumeroog"
"7333",3995856718,"Thinopyrum junceiforme","Rottumeroog"
"7334",3995824664,"Cakile maritima","Rottumeroog"
"7335",3995822248,"Atriplex prostrata","Rottumeroog"
"7336",3995816395,"Armeria maritima","Rottumeroog"
"7337",3995815918,"Honckenya peploides","Rottumeroog"
"7338",3995803278,"Eryngium maritimum","Rottumeroog"
"7339",3995783632,"Triglochin maritima","Rottumeroog"
"7340",3995782749,"Suaeda maritima","Rottumeroog"
"7341",3995718118,"Atriplex littoralis","Rottumeroog"
"7342",3995718117,"Honckenya peploides","Rottumeroog"
"7343",3995710500,"Solanum nigrum","Rottumeroog"
"7344",3995704322,"Tripolium pannonicum","Rottumeroog"
"7345",3995675988,"","Rottumeroog"
"7346",3995671942,"Calamagrostis arenaria","Rottumeroog"
"7347",3995656517,"Sonchus arvensis","Rottumeroog"
"7348",3995651333,"Stellaria media","Rottumeroog"
"7349",3995610094,"Stellaria graminea","Rottumeroog"
"7350",3995583645,"Artemisia maritima","Rottumeroog"
"7351",3995501550,"Limonium vulgare","Rottumeroog"
"7352",3995469521,"Limonium vulgare","Rottumeroog"
"7353",3995455264,"Tripolium pannonicum","Rottumeroog"
"7354",3995448656,"Cakile maritima","Rottumeroog"
"7355",3995448362,"Plantago maritima","Rottumeroog"
"7356",3995445312,"Solanum nigrum","Rottumeroog"
"7357",3995442460,"Honckenya peploides","Rottumeroog"
"7358",3995439816,"Salicornia procumbens","Rottumeroog"
"7359",3995437187,"Salicornia europaea","Rottumeroog"
"7360",3995434464,"Ononis spinosa","Rottumeroog"
"7361",3995401975,"Spergularia media","Rottumeroog"
"7362",3995397835,"","Rottumeroog"
"7363",3995382839,"Limonium vulgare","Rottumeroog"
"7364",3995366980,"Sambucus nigra","Rottumeroog"
"7365",3995365530,"Honckenya peploides","Rottumeroog"
"7366",3995362953,"Stellaria media","Rottumeroog"
"7367",3995357016,"Artemisia maritima","Rottumeroog"
"7368",3995341201,"Salsola kali","Rottumeroog"
"7369",3995290307,"Senecio inaequidens","Rottumeroog"
"7370",3995282637,"Artemisia maritima","Rottumeroog"
"7371",3995234946,"","Rottumeroog"
"7372",3995224634,"Limonium vulgare","Rottumeroog"
"7373",3995214854,"Honckenya peploides","Rottumeroog"
"7374",3995207877,"Rosa rugosa","Rottumeroog"
"7375",3995207875,"Sonchus arvensis","Rottumeroog"
"7376",3995207219,"Thinopyrum junceiforme","Rottumeroog"
"7377",3995170310,"Sedum acre","Rottumeroog"
"7378",3995160416,"Honckenya peploides","Rottumeroog"
"7379",3995130130,"Chenopodium album","Rottumeroog"
"7380",3995129890,"Honckenya peploides","Rottumeroog"
"7381",3995098412,"Sonchus arvensis","Rottumeroog"
"7382",3995075907,"Suaeda maritima","Rottumeroog"
"7383",3995054965,"Sonchus arvensis","Rottumeroog"
"7384",3995014280,"Sonchus arvensis","Rottumeroog"
"7385",3907598143,"Sedum acre","Rottumeroog"
"7386",3907591331,"Limonium vulgare","Rottumeroog"
"7387",3907589123,"Artemisia maritima","Rottumeroog"
"7388",3907583799,"Viola tricolor","Rottumeroog"
"7389",3907583501,"Oenothera oakesiana","Rottumeroog"
"7390",3907580089,"Viola tricolor","Rottumeroog"
"7391",3907564940,"Stellaria graminea","Rottumeroog"
"7392",3907523045,"Senecio inaequidens","Rottumeroog"
"7393",3907520477,"Salsola kali","Rottumeroog"
"7394",3907520423,"Odontites vernus","Rottumeroog"
"7395",3907518854,"Artemisia maritima","Rottumeroog"
"7396",3907466941,"Eryngium maritimum","Rottumeroog"
"7397",3907450023,"Beta vulgaris","Rottumeroog"
"7398",3907421866,"Limonium vulgare","Rottumeroog"
"7399",3907414922,"Sedum acre","Rottumeroog"
"7400",3907413114,"Cakile maritima","Rottumeroog"
"7401",3907396363,"Solanum tuberosum","Rottumeroog"
"7402",3907393197,"","Rottumeroog"
"7403",3907386147,"Convolvulus sepium","Rottumeroog"
"7404",3907385515,"Carex extensa","Rottumeroog"
"7405",3907385511,"Atriplex littoralis","Rottumeroog"
"7406",3907334931,"Sedum acre","Rottumeroog"
"7407",3907313580,"Sedum acre","Rottumeroog"
"7408",3907302017,"Plantago maritima","Rottumeroog"
"7409",3907253930,"Cakile maritima","Rottumeroog"
"7410",3907250900,"Eryngium maritimum","Rottumeroog"
"7411",3907244317,"Geranium molle","Rottumeroog"
"7412",3907224407,"Cakile maritima","Rottumeroog"
"7413",3907156659,"Suaeda maritima","Rottumeroog"
"7414",3907107641,"Centaurium littorale","Rottumeroog"
"7415",3907077201,"Schoenus nigricans","Rottumeroog"
"7416",3907066959,"Anthriscus sylvestris","Rottumeroog"
"7417",3907056902,"Linaria vulgaris","Rottumeroog"
"7418",3907039089,"Sonchus arvensis","Rottumeroog"
"7419",3906985653,"Euphorbia paralias","Rottumeroog"
"7420",3906941807,"Diplotaxis tenuifolia","Rottumeroog"
"7421",3906932319,"","Rottumeroog"
"7422",3906902224,"Solanum dulcamara","Rottumeroog"
"7423",3906865885,"Sedum acre","Rottumeroog"
"7424",3906865017,"Eryngium maritimum","Rottumeroog"
"7425",3906769779,"Artemisia maritima","Rottumeroog"
"7426",3906686824,"Senecio vulgaris","Rottumeroog"
"7427",3906641687,"Tragopogon pratensis","Rottumeroog"
"7428",3906547470,"Galium aparine","Rottumeroog"
"7429",3906544367,"Lysimachia maritima","Rottumeroog"
"7430",3906503366,"Chenopodium album","Rottumeroog"
"7431",3906486127,"Sedum acre","Rottumeroog"
"7432",3906458433,"Cakile maritima","Rottumeroog"
"7433",3906422375,"Artemisia maritima","Rottumeroog"
"7434",3906385023,"Eryngium maritimum","Rottumeroog"
"7435",3906306679,"Eryngium maritimum","Rottumeroog"
"7436",3906304561,"Asparagus officinalis","Rottumeroog"
"7437",3906300279,"Euphorbia paralias","Rottumeroog"
"7438",3906299564,"Sporobolus anglicus","Rottumeroog"
"7439",3906281005,"Plantago maritima","Rottumeroog"
"7440",3906280077,"Bolboschoenus maritimus","Rottumeroog"
"7441",3906266244,"Sedum acre","Rottumeroog"
"7442",3906259234,"Sedum acre","Rottumeroog"
"7443",3906243837,"Euphorbia paralias","Rottumeroog"
"7444",3906168148,"Linaria vulgaris","Rottumeroog"
"7445",3906117121,"Lysimachia maritima","Rottumeroog"
"7446",3906116610,"Eryngium maritimum","Rottumeroog"
"7447",3906074573,"Senecio inaequidens","Rottumeroog"
"7448",3906043311,"","Rottumeroog"
"7449",3906033124,"Plantago lanceolata","Rottumeroog"
"7450",3906016980,"Zostera noltii","Rottumeroog"
"7451",3905983174,"Asparagus officinalis","Rottumeroog"
"7452",3905962621,"Linaria vulgaris","Rottumeroog"
"7453",3905877716,"Limonium vulgare","Rottumeroog"
"7454",3905822170,"Capsella bursa-pastoris","Rottumeroog"
"7455",3905801424,"Argentina anserina","Rottumeroog"
"7456",3905735101,"Eryngium maritimum","Rottumeroog"
"7457",3905717206,"Trifolium repens","Rottumeroog"
"7458",3905716321,"Plantago coronopus","Rottumeroog"
"7459",3905697980,"Sedum acre","Rottumeroog"
"7460",3905652340,"Cakile maritima","Rottumeroog"
"7461",3905642512,"Galium mollugo","Rottumeroog"
"7462",3905638161,"Centaurium littorale","Rottumeroog"
"7463",3905578567,"Descurainia sophia","Rottumeroog"
"7464",3905544920,"Sedum acre","Rottumeroog"
"7465",3905529343,"Cirsium arvense","Rottumeroog"
"7466",3905502321,"Carex extensa","Rottumeroog"
"7467",3905499124,"Sedum acre","Rottumeroog"
"7468",3905482547,"Viola tricolor","Rottumeroog"
"7469",3905444903,"Trifolium arvense","Rottumeroog"
"7470",3905426049,"Hippophae rhamnoides","Rottumeroog"
